# SRC:CENA DATE(MJD):57853 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.50138903      AA     SP   -235021472.0000   5225580544.0000  0.02454893      1.2554  0.00550887
04.50138903      AP     LM   2247441664.0000  -2130328192.0000  0.18371325      8.0750  0.04673939
04.50138903      AP     SP   -235406992.0000   5227441152.0000  0.11361805    -28.8102  0.04918953
04.50138903      LM     SP  -2482848512.0000   7357769216.0000  0.17380611     43.9403  0.07399959
04.50416672      AA     AP       384951.0625     -1860427.8750  5.62487317      0.2595  0.00346359
04.50416672      AA     LM   2248261376.0000  -2133306880.0000  0.22630451      0.5321  0.00522485
04.50416672      AA     SP   -231751616.0000   5225696768.0000  0.03566670     -2.6692  0.00548010
04.50416672      AP     LM   2247876352.0000  -2131446400.0000  0.20565411     -8.2172  0.04691705
04.50416672      AP     SP   -232136560.0000   5227557376.0000  0.09210255     68.7212  0.04921250
04.50416672      LM     SP  -2480013056.0000   7359003648.0000  0.06056229    110.2975  0.07423661
04.50694442      AA     AP       384382.2500     -1860619.2500  5.62465964      0.2977  0.00343452
04.50694442      AA     LM   2248694528.0000  -2134425472.0000  0.28910339      0.6995  0.00623658
04.50694442      AA     SP   -228481616.0000   5225811456.0000  0.03267336     -0.7610  0.00657341
04.50694442      AP     LM   2248310016.0000  -2132564864.0000  0.30372193      5.4272  0.03859226
04.50694442      AP     SP   -228866000.0000   5227672064.0000  0.06371164     -0.6410  0.04067929
04.50694442      LM     SP  -2477176064.0000   7360236544.0000  0.21096498   -137.1125  0.07386718
04.50972211      AA     AP       383813.2187     -1860810.2500  5.62389371      0.3336  0.00346482
04.50972211      AA     LM   2249126400.0000  -2135544320.0000  0.28825661      0.2627  0.00564532
04.50972211      AA     SP   -225211504.0000   5225924096.0000  0.03863737      1.6072  0.00585994
04.50972211      AP     LM   2248742656.0000  -2133683456.0000  0.29444309      0.8252  0.04434167
04.50972211      AP     SP   -225595328.0000   5227785216.0000  0.03612324     49.8882  0.04603041
04.50972211      LM     SP  -2474337792.0000   7361468416.0000  0.04973535    -23.6942  0.07499738
04.51250017      AA     AP       383244.0312     -1861001.1250  5.62504150      0.3491  0.00345625
04.51250017      AA     LM   2249557248.0000  -2136663296.0000  0.13978582     -0.7509  0.00542244
04.51250017      AA     SP   -221941280.0000   5226035200.0000  0.03410528      8.8649  0.00568519
04.51250017      AP     LM   2249174016.0000  -2134802304.0000  0.15366325     32.9142  0.04513357
04.51250017      AP     SP   -222324528.0000   5227896320.0000  0.05737494    -57.7380  0.04732381
04.51250017      LM     SP  -2471498496.0000   7362698752.0000  0.16821026     17.4372  0.07424302
04.51527786      AA     AP       382674.5938     -1861191.6250  5.62456204      0.3859  0.00348022
04.51527786      AA     LM   2249986816.0000  -2137782656.0000  0.23840405      0.8274  0.00608483
04.51527786      AA     SP   -218670928.0000   5226145280.0000  0.03698485     -2.9649  0.00629184
04.51527786      AP     LM   2249604096.0000  -2135921408.0000  0.24910036    -16.3796  0.04163444
04.51527786      AP     SP   -219053600.0000   5228006400.0000  0.03284661    -72.5175  0.04305329
04.51527786      LM     SP  -2468657664.0000   7363927552.0000  0.09416666   -175.3214  0.07527714
05.06805539      AA     AP       265715.8125     -1893344.1250  5.64299671      0.1197  0.00342047
05.06805539      AA     LM   2311397632.0000  -2363973376.0000  0.07955746     -0.6483  0.00540741
05.06805539      AA     SP    432156608.0000   5215558656.0000  0.02132292   -100.6143  0.00691493
05.06805539      AP     SP    431890880.0000   5217452032.0000  0.07801893   -146.1941  0.03779314
05.06805539      AP     LM   2311131904.0000  -2362080000.0000  0.09139041     17.2892  0.02957226
05.06805539      LM     SP  -1879241088.0000   7579532288.0000  0.03294235    -60.3604  0.05980184
05.07083344      AA     AP       265111.8750     -1893476.1250  5.64550805      0.1342  0.00337759
05.07083344      AA     LM   2311584256.0000  -2365123328.0000  0.04789576      0.9487  0.00446076
05.07083344      AA     SP    435415584.0000   5215342592.0000  0.00809069   -100.9155  0.00566797
05.07083344      AP     LM   2311319296.0000  -2363229952.0000  0.01124074    -21.1541  0.03581853
05.07083344      AP     SP    435150464.0000   5217236480.0000  0.11978650    -47.4934  0.04548228
05.07083344      LM     SP  -1876168704.0000   7580466176.0000  0.06478854   -144.0020  0.06013612
05.07361114      AA     AP       264507.7812     -1893607.8750  5.64427071      0.1120  0.00341374
05.07361114      AA     LM   2311769600.0000  -2366273536.0000  0.05284794      2.5576  0.00500024
05.07361114      AA     SP    438674336.0000   5215125504.0000  0.01091551   -133.0121  0.00630925
05.07361114      AP     LM   2311505152.0000  -2364379904.0000  0.05161652    -68.4817  0.03274558
05.07361114      AP     SP    438409824.0000   5217018880.0000  0.03773863   -125.7369  0.04129205
05.07361114      LM     SP  -1873095296.0000   7581399040.0000  0.08216516     18.6727  0.06054989
05.07638884      AA     AP       263903.5312     -1893739.3750  5.64238298      0.1020  0.00338018
05.07638884      AA     LM   2311953664.0000  -2367423488.0000  0.05309440     -1.6896  0.00339959
05.07638884      AA     SP    441932832.0000   5214906368.0000  0.00689456    -67.6974  0.00429816
05.07638884      AP     LM   2311689728.0000  -2365529856.0000  0.05022405     20.5304  0.04749422
05.07638884      AP     SP    441668928.0000   5216800256.0000  0.08151210    171.9059  0.06001279
05.07638884      LM     SP  -1870020864.0000   7582329856.0000  0.03445225    102.8914  0.06042356
05.07916653      AA     AP       263299.1562     -1893870.5000  5.64358067      0.0957  0.00338457
05.07916653      AA     LM   2312136704.0000  -2368573952.0000  0.06265450      0.8805  0.00477449
05.07916653      AA     SP    445191104.0000   5214685696.0000  0.01470250     -6.4014  0.00610055
05.07916653      AP     LM   2311873280.0000  -2366680064.0000  0.07650708     -5.7268  0.03314980
05.07916653      AP     SP    444927808.0000   5216579584.0000  0.06092179    -16.3372  0.04233208
05.07916653      LM     SP  -1866945536.0000   7583259648.0000  0.06139303    134.7579  0.05978167
05.08194458      AA     AP       262694.6562     -1894001.3750  5.64345503      0.1224  0.00340066
05.08194458      AA     LM   2312318208.0000  -2369724160.0000  0.05220248      3.4105  0.00476223
05.08194458      AA     SP    448449152.0000   5214463488.0000  0.01088785     -1.1069  0.00609973
05.08194458      AP     LM   2312055552.0000  -2367830272.0000  0.06773695    -33.4181  0.03322670
05.08194458      AP     SP    448186464.0000   5216357376.0000  0.02902093   -119.7741  0.04253212
05.08194458      LM     SP  -1863869056.0000   7584187392.0000  0.02460102     -9.6992  0.05963030
05.08472228      AA     AP       262089.9844     -1894131.8750  5.64294623      0.0881  0.00337732
05.08472228      AA     LM   2312498688.0000  -2370874624.0000  0.12115954      0.5170  0.00460337
05.08472228      AA     SP    451706944.0000   5214239232.0000  0.00970485    -53.9648  0.00591210
05.08472228      AP     LM   2312236544.0000  -2368980480.0000  0.12719262    -21.3866  0.03395080
05.08472228      AP     SP    451444864.0000   5216133632.0000  0.01061682    117.1912  0.04357593
05.08472228      LM     SP  -1860791680.0000   7585114112.0000  0.14522279   -124.3138  0.05946371
05.08749998      AA     AP       261485.1875     -1894262.1250  5.63976564      0.0994  0.00351073
05.08749998      AA     LM   2312677888.0000  -2372025088.0000  0.06452734     -1.7741  0.00388500
05.08749998      AA     SP    454964512.0000   5214013952.0000  0.00712088    -40.4195  0.00494793
05.08749998      AP     SP    454703040.0000   5215908352.0000  0.09379267   -143.4171  0.05409003
05.08749998      AP     LM   2312416256.0000  -2370130944.0000  0.06386859    -57.9366  0.04250668
05.08749998      LM     SP  -1857713280.0000   7586039296.0000  0.05133317    -40.7702  0.05995719
05.09027767      AA     AP       260880.2500     -1894392.0000  5.64473084      0.1015  0.00340547
05.09027767      AA     LM   2312855808.0000  -2373175808.0000  0.09306555      1.1197  0.00538060
05.09027767      AA     SP    458221856.0000   5213786624.0000  0.01932827    -72.7643  0.00680151
05.09027767      AP     SP    457960960.0000   5215681024.0000  0.05795490    -54.6472  0.03817972
05.09027767      AP     LM   2312594944.0000  -2371281408.0000  0.10932927    -23.4826  0.03022470
05.09027767      LM     SP  -1854633984.0000   7586962432.0000  0.14192108     89.2894  0.06040103
05.09305573      AA     AP       260275.1875     -1894521.6250  5.64314640      0.0935  0.00338565
05.09305573      AA     LM   2313032448.0000  -2374326272.0000  0.15286880     -0.2052  0.00458039
05.09305573      AA     SP    461478912.0000   5213558272.0000  0.01070102    -22.3688  0.00582442
05.09305573      AP     LM   2312772352.0000  -2372431872.0000  0.15757115     -9.9683  0.03487994
05.09305573      AP     SP    461218656.0000   5215452672.0000  0.06527521    -18.0505  0.04432568
05.09305573      LM     SP  -1851553664.0000   7587884544.0000  0.09927925    152.2534  0.06003743
05.09583342      AA     AP       259669.9687     -1894651.0000  5.64352314      0.1023  0.00337594
05.09583342      AA     LM   2313208064.0000  -2375477248.0000  0.07613024      5.3410  0.00385300
05.09583342      AA     SP    464735744.0000   5213327872.0000  0.01091028    -66.7887  0.00492820
05.09583342      AP     LM   2312948224.0000  -2373582592.0000  0.07152042     23.4709  0.04086081
05.09583342      AP     SP    464476064.0000   5215222272.0000  0.09176597     35.6734  0.05223042
05.09583342      LM     SP  -1848472320.0000   7588804608.0000  0.02701351     43.3797  0.05968103
05.09861112      AA     AP       259064.6250     -1894780.0000  5.64386691      0.0842  0.00340731
05.09861112      AA     LM   2313382400.0000  -2376627968.0000  0.05112873      0.7087  0.00369901
05.09861112      AA     SP    467992320.0000   5213095424.0000  0.01540565    -34.3303  0.00472266
05.09861112      AP     LM   2313123328.0000  -2374733312.0000  0.05741440    169.9264  0.04310821
05.09861112      AP     SP    467733280.0000   5214990336.0000  0.07475790     98.7380  0.05500376
